branchId,consignorId,ratePerKg,ratePerBox,boxType
579,30,6.13,,
579,55,4,,
579,56,6,,
579,3,5.32,,
579,60,4,,
579,18,6,,
579,20,7.5,,
579,61,4.82,,
579,2,4,,
579,2,3,,
579,1,5,,
579,17,4.72,,
579,24,4.82,,
579,24,4.32,,
579,23,3,,
579,62,4.45,,
579,40,5.37,,
579,59,8.79,,
579,57,4.82,,
579,67,7,,
579,68,7,,
580,28,6.75,,
580,37,6.75,,
580,30,6.75,,
580,3,5.89,,
580,60,4,,
580,18,6,,
580,2,4,,
580,2,3,,
580,1,5.59,,
580,17,5.29,,
580,24,5.39,,
580,24,4.89,,
580,23,3,,
580,62,4.97,,
580,59,8.54,,
580,57,5.39,,
580,67,7,,
580,68,7,,
581,28,6.52,,
581,37,6.52,,
581,30,6.52,,
581,3,5.68,,
581,18,6,,
581,20,7.5,,
581,2,4,,
581,2,3,,
581,17,5.08,,
581,24,5.18,,
581,24,4.68,,
581,23,3,,
581,62,4.78,,
581,59,8.79,,
581,57,5.18,,
581,67,7,,
581,68,7,,
582,28,7.31,,
582,37,7.31,,
582,30,7.31,,
582,56,6,,
582,3,6.4,,
582,60,4,,
582,18,6,,
582,2,4,,
582,2,3,,
582,1,6.11,,
582,17,5.8,,
582,24,5.9,,
582,24,5.4,,
582,23,3,,
582,62,5.44,,
582,59,9,,
582,57,5.9,,
582,67,7,,
582,68,7,,
583,28,6.64,,
583,37,6.64,,
583,30,6.64,,
583,56,6,,
583,3,5.78,,
583,60,4,,
583,18,6,,
583,20,7.5,,
583,61,5.28,,
583,8,4.02,,
583,2,4,,
583,2,3,,
583,1,5.49,,
583,17,5.18,,
583,24,5.28,,
583,24,4.78,,
583,23,3,,
583,62,4.87,,
583,59,8.9,,
583,57,5.28,,
583,67,7,,
583,68,7,,
94,28,7.09,,
94,37,7.09,,
94,30,7.09,,
94,3,6.71,,
94,60,4,,
94,18,6,,
94,20,5,,
94,54,4.77,,
94,2,5.5,,
94,2,4,,
94,1,6.42,,
94,17,6.11,,
94,41,5,,
94,24,6.21,,
94,24,5.71,,
94,23,4.78,,
94,62,5.73,,
94,59,5.53,,
94,57,6.21,,
94,67,7,,
94,68,7,,
95,28,7.2,,
95,37,7.2,,
95,30,7.2,,
95,3,6.82,,
95,60,4,,
95,18,6,,
95,20,5,,
95,54,4.77,,
95,2,5.5,,
95,2,4,,
95,17,6.22,,
95,41,5,,
95,24,6.32,,
95,24,5.82,,
95,23,4.94,,
95,62,5.82,,
95,59,5.53,,
95,57,6.32,,
95,67,7,,
95,68,7,,
96,28,7.09,,
96,37,7.09,,
96,30,7.09,,
96,3,6.66,,
96,60,4,,
96,21,9.36,,
96,18,6,,
96,20,5,,
96,61,6.16,,
96,54,4.08,,
96,11,5.23,,
96,7,5.23,,
96,8,5.64,,
96,2,5.5,,
96,2,4,,
96,1,6.37,,
96,17,6.06,,
96,41,4,,
96,24,6.16,,
96,24,5.66,,
96,23,4.78,,
96,62,5.68,,
96,59,4.81,,
96,57,6.16,,
96,67,7,,
96,68,7,,
97,28,7.09,,
97,37,7.09,,
97,30,7.09,,
97,3,6.66,,
97,18,6,,
97,20,5,,
97,2,5.5,,
97,2,4,,
97,17,6.06,,
97,24,6.16,,
97,24,5.66,,
97,23,4.78,,
97,62,5.68,,
97,59,4.81,,
97,57,6.16,,
97,67,7,,
97,68,7,,
98,28,7.09,,
98,37,7.09,,
98,30,7.09,,
98,3,6.66,,
98,2,5.5,,
98,2,4,,
98,17,6.06,,
98,24,6.16,,
98,24,5.66,,
98,23,4.78,,
98,62,5.68,,
98,59,4.81,,
98,57,6.16,,
98,67,7,,
98,68,7,,
99,28,6.81,,
99,37,6.81,,
99,30,6.81,,
99,3,6.4,,
99,18,6,,
99,20,5,,
99,2,5.5,,
99,2,4,,
99,17,5.8,,
99,24,5.9,,
99,24,5.4,,
99,23,4.68,,
99,62,5.44,,
99,59,5.07,,
99,57,5.9,,
99,67,7,,
99,68,7,,
100,28,7.37,,
100,37,7.37,,
100,30,7.37,,
100,3,6.92,,
100,18,6,,
100,20,5,,
100,2,5.5,,
100,2,4,,
100,17,6.32,,
100,24,6.42,,
100,24,5.92,,
100,23,5.04,,
100,62,5.91,,
100,59,5.07,,
100,57,6.42,,
100,67,7,,
100,68,7,,
101,28,6.69,,
101,37,6.69,,
101,30,6.69,,
101,3,6.3,,
101,60,4,,
101,18,6,,
101,20,5,,
101,61,5.8,,
101,54,4.42,,
101,2,5.5,,
101,2,4,,
101,17,5.7,,
101,24,5.8,,
101,24,5.3,,
101,23,4.57,,
101,62,5.35,,
101,59,5.17,,
101,57,5.8,,
101,67,7,,
101,68,7,,
102,28,6.4,,
102,37,6.4,,
102,30,6.4,,
102,3,6.51,,
102,60,4,,
102,18,6,,
102,20,5,,
102,2,5.5,,
102,2,4,,
102,1,6.21,,
102,17,5.91,,
102,41,5.39,,
102,24,6.01,,
102,24,5.51,,
102,23,4.11,,
102,62,5.54,,
102,59,5.64,,
102,57,6.01,,
102,67,7,,
102,68,7,,
103,28,6.92,,
103,37,6.92,,
103,30,6.92,,
103,3,6.56,,
103,60,4,,
103,64,3.3,,
103,64,3.2,,
103,21,9.2,,
103,54,4.63,,
103,11,5.23,,
103,7,5.23,,
103,2,5.5,,
103,2,4,,
103,1,6.26,,
103,17,5.96,,
103,41,4.8,,
103,24,6.06,,
103,24,5.56,,
103,23,4.68,,
103,62,5.58,,
103,59,5.38,,
103,57,6.06,,
103,67,7,,
103,68,7,,
104,28,7.42,,
104,37,7.42,,
104,30,7.42,,
104,3,7.02,,
104,60,4,,
104,18,6,,
104,20,5,,
104,54,4.81,,
104,2,5.5,,
104,2,4,,
104,1,6.73,,
104,17,6.42,,
104,41,5,,
104,24,6.52,,
104,24,6.02,,
104,62,6.01,,
104,59,5.58,,
104,57,6.52,,
104,67,7,,
104,68,7,,
105,28,7.65,,
105,37,7.65,,
105,30,7.65,,
105,3,7.18,,
105,18,6,,
105,20,5,,
105,2,5.5,,
105,2,4,,
105,17,6.58,,
105,24,6.68,,
105,24,6.18,,
105,23,5.3,,
105,62,6.15,,
105,59,5.32,,
105,57,6.68,,
105,67,7,,
105,68,7,,
106,28,7.09,,
106,37,7.09,,
106,30,7.09,,
106,3,6.71,,
106,18,6,,
106,20,5,,
106,2,5.5,,
106,2,4,,
106,17,6.11,,
106,24,6.21,,
106,24,5.71,,
106,23,4.83,,
106,62,5.73,,
106,59,5.27,,
106,57,6.21,,
106,67,7,,
106,68,7,,
439,28,9.01,,
439,37,9.01,,
439,30,9.01,,
439,3,7.96,,
439,60,4,,
439,18,6,,
439,20,8.5,,
439,2,5.5,,
439,2,4,,
439,1,7.66,,
439,17,7.36,,
439,24,7.46,,
439,24,6.96,,
439,23,4.21,,
439,62,6.86,,
439,59,11.8,,
439,57,7.46,,
439,67,7,,
439,68,7,,
440,28,8.33,,
440,37,8.33,,
440,30,8.33,,
440,3,7.34,,
440,60,4,,
440,18,6,,
440,2,5.5,,
440,2,4,,
440,17,6.74,,
440,24,6.84,,
440,24,6.34,,
440,23,3.59,,
440,62,6.29,,
440,59,11.18,,
440,57,6.84,,
440,67,7,,
440,68,7,,
441,28,8.62,,
441,37,8.62,,
441,30,8.62,,
441,55,6,,
441,56,4,,
441,3,7.59,,
441,60,4,,
441,64,3.3,,
441,64,3.2,,
441,21,10.93,,
441,18,6,,
441,20,8.5,,
441,11,5.23,,
441,7,5.23,,
441,8,4.7,,
441,2,5.5,,
441,2,4,,
441,17,6.99,,
441,24,7.09,,
441,24,6.59,,
441,23,3.85,,
441,62,6.53,,
441,40,7.8,,
441,59,11.44,,
441,57,7.09,,
441,67,7,,
441,68,7,,
442,28,8.62,,
442,37,8.62,,
442,30,8.62,,
442,56,4,,
442,3,7.59,,
442,60,4,,
442,18,6,,
442,20,8.5,,
442,49,10.94,,
442,8,4.7,,
442,2,5.5,,
442,2,4,,
442,17,6.99,,
442,24,7.09,,
442,24,6.59,,
442,23,3.85,,
442,62,6.53,,
442,40,7.78,,
442,59,11.44,,
442,57,7.09,,
442,67,7,,
442,68,7,,
443,28,8.62,,
443,37,8.62,,
443,30,8.62,,
443,55,6,,
443,56,4,,
443,3,7.59,,
443,60,4,,
443,18,6,,
443,8,4.24,,
443,2,5.5,,
443,2,4,,
443,1,7.3,,
443,17,6.99,,
443,24,7.09,,
443,24,6.59,,
443,23,3.85,,
443,62,6.53,,
443,59,11.38,,
443,57,7.09,,
443,67,7,,
443,68,7,,
444,28,8.96,,
444,37,8.96,,
444,30,8.96,,
444,3,7.91,,
444,60,4,,
444,18,6,,
444,20,8.5,,
444,2,5.5,,
444,2,4,,
444,17,7.31,,
444,24,7.41,,
444,24,6.91,,
444,23,4.16,,
444,62,6.81,,
444,59,11.7,,
444,57,7.41,,
444,67,7,,
444,68,7,,
445,28,9.01,,
445,37,9.01,,
445,30,9.01,,
445,55,6,,
445,56,4,,
445,3,7.96,,
445,60,4,,
445,64,3.3,,
445,64,3.2,,
445,18,6,,
445,20,8.5,,
445,61,7.46,,
445,2,5.5,,
445,2,4,,
445,1,7.66,,
445,17,7.36,,
445,24,7.46,,
445,24,6.96,,
445,23,4.21,,
445,62,6.86,,
445,40,8.17,,
445,59,11.8,,
445,57,7.46,,
445,67,7,,
445,68,7,,
446,28,8.62,,
446,37,8.62,,
446,30,8.62,,
446,55,6,,
446,3,7.59,,
446,18,6,,
446,20,8.5,,
446,2,5.5,,
446,2,4,,
446,1,7.3,,
446,17,6.99,,
446,24,7.09,,
446,24,6.59,,
446,23,3.85,,
446,62,6.53,,
446,59,11.38,,
446,57,7.09,,
446,67,7,,
446,68,7,,
584,28,6.81,,
584,37,6.81,,
584,30,6.81,,
584,3,5.94,,
584,60,4,,
584,18,6,,
584,2,4,,
584,2,3,,
584,17,5.34,,
584,24,5.44,,
584,24,4.94,,
584,23,3,,
584,62,5.02,,
584,59,9.73,,
584,57,5.44,,
584,67,7,,
584,68,7,,
585,28,6.18,,
585,37,6.18,,
585,30,6.18,,
585,55,4,,
585,56,5,,
585,3,5.37,,
585,2,4,,
585,2,3,,
585,17,4.77,,
585,24,4.87,,
585,24,4.37,,
585,23,3,,
585,62,4.5,,
585,59,9.21,,
585,57,4.87,,
585,67,7,,
585,68,7,,
586,28,6.64,,
586,37,6.64,,
586,30,6.64,,
586,56,5,,
586,3,5.78,,
586,60,4,,
586,18,6,,
586,11,5.28,,
586,7,5.28,,
586,8,4.02,,
586,2,4,,
586,2,3,,
586,17,5.18,,
586,24,5.28,,
586,24,4.78,,
586,23,3,,
586,62,4.87,,
586,40,5.86,,
586,59,9.57,,
586,57,5.28,,
586,67,7,,
586,68,7,,
587,28,6.4,,
587,37,6.4,,
587,30,6.4,,
587,55,4,,
587,56,5,,
587,3,5.57,,
587,60,4,,
587,11,5.07,,
587,7,5.07,,
587,2,4,,
587,2,3,,
587,17,4.97,,
587,24,5.07,,
587,24,4.57,,
587,23,3,,
587,62,4.69,,
587,59,9.42,,
587,57,5.07,,
587,67,7,,
587,68,7,,
588,28,6.13,,
588,37,6.13,,
588,30,6.13,,
588,3,5.32,,
588,60,4,,
588,2,4,,
588,2,3,,
588,1,5,,
588,17,4.72,,
588,24,4.82,,
588,24,4.32,,
588,23,3,,
588,62,4.45,,
588,59,9.16,,
588,57,4.82,,
588,67,7,,
588,68,7,,
589,28,6.57,,
589,37,6.57,,
589,30,6.57,,
589,3,5.73,,
589,18,6,,
589,20,7.5,,
589,2,4,,
589,2,3,,
589,17,5.13,,
589,24,5.23,,
589,24,4.73,,
589,23,3,,
589,62,4.83,,
589,59,9.57,,
589,57,5.23,,
589,67,7,,
589,68,7,,
590,28,6.81,,
590,37,6.81,,
590,30,6.81,,
590,56,6,,
590,3,5.94,,
590,60,4,,
590,8,4.02,,
590,2,4,,
590,2,3,,
590,17,5.34,,
590,24,5.44,,
590,24,4.94,,
590,23,3,,
590,62,5.02,,
590,40,6.03,,
590,59,9.73,,
590,57,5.44,,
590,67,7,,
590,68,7,,
591,28,6.46,,
591,37,6.46,,
591,30,6.46,,
591,3,5.63,,
591,2,4,,
591,2,3,,
591,17,5.03,,
591,24,5.13,,
591,24,4.63,,
591,23,3,,
591,62,4.73,,
591,59,9.47,,
591,57,5.13,,
591,67,7,,
591,68,7,,
592,28,6.92,,
592,37,6.92,,
592,30,6.92,,
592,3,6.04,,
592,60,4,,
592,20,7.5,,
592,2,4,,
592,2,3,,
592,17,5.44,,
592,24,5.54,,
592,24,5.04,,
592,23,3,,
592,62,5.11,,
592,59,9.88,,
592,57,5.54,,
592,67,7,,
592,68,7,,
593,28,5.9,,
593,37,5.9,,
593,30,5.9,,
593,55,4,,
593,56,5,,
593,3,5.11,,
593,60,4,,
593,18,6,,
593,42,6.27,,
593,2,4,,
593,2,3,,
593,17,4.51,,
593,24,4.61,,
593,24,4.11,,
593,23,3,,
593,62,4.26,,
593,40,5.15,,
593,59,8.95,,
593,57,4.61,,
593,67,7,,
593,68,7,,
594,28,5.9,,
594,37,5.9,,
594,30,5.9,,
594,55,4,,
594,56,5,,
594,3,5.11,,
594,60,4,,
594,11,4.17,,
594,7,4.17,,
594,2,4,,
594,2,3,,
594,17,4.51,,
594,24,4.61,,
594,24,4.11,,
594,23,3,,
594,62,4.26,,
594,59,8.95,,
594,57,4.61,,
594,67,7,,
594,68,7,,
595,28,5.9,,
595,37,5.9,,
595,30,5.9,,
595,55,4,,
595,56,5,,
595,3,5.11,,
595,18,6,,
595,2,4,,
595,2,3,,
595,17,4.51,,
595,24,4.61,,
595,24,4.11,,
595,23,3,,
595,62,4.26,,
595,59,8.95,,
595,57,4.61,,
595,67,7,,
595,68,7,,
596,28,5.9,,
596,37,5.9,,
596,30,5.9,,
596,55,4,,
596,56,5,,
596,3,5.11,,
596,60,4,,
596,18,6,,
596,20,7.5,,
596,11,4.17,,
596,7,4.17,,
596,2,4,,
596,2,3,,
596,17,4.51,,
596,24,4.61,,
596,24,4.11,,
596,23,3,,
596,62,4.26,,
596,59,8.95,,
596,57,4.61,,
596,67,7,,
596,68,7,,
597,28,6.3,,
597,37,6.3,,
597,30,6.3,,
597,55,4,,
597,56,6,,
597,3,5.47,,
597,60,4,,
597,18,6,,
597,20,7.5,,
597,2,4,,
597,2,3,,
597,17,4.87,,
597,24,4.97,,
597,24,4.47,,
597,23,3,,
597,62,4.59,,
597,59,9.31,,
597,57,4.97,,
597,67,7,,
597,68,7,,
337,28,5.9,,
337,37,5.9,,
337,30,5.9,,
337,55,4,,
337,3,5.63,,
337,60,4,,
337,18,6,,
337,20,5,,
337,61,5.13,,
337,54,5.44,,
337,11,4.69,,
337,7,4.69,,
337,2,4,,
337,2,3,,
337,1,5.33,,
337,17,5.03,,
337,41,5.44,,
337,24,5.13,,
337,24,4.63,,
337,62,4.73,,
337,59,5.69,,
337,57,5.13,,
337,67,7,,
337,68,7,,
338,28,5.1,,
338,37,5.1,,
338,30,5.1,,
338,3,4.85,,
338,60,4,,
338,61,4.35,,
338,2,4,,
338,2,3,,
338,1,5,,
338,17,4.25,,
338,41,5.5,,
338,24,4.35,,
338,24,3.85,,
338,23,4.99,,
338,62,4.02,,
338,59,6.15,,
338,57,4.35,,
338,67,7,,
338,68,7,,
339,28,4.65,,
339,37,4.65,,
339,30,4.65,,
339,55,4,,
339,5,3.6,,
339,3,4.43,,
339,60,4,,
339,64,3.3,,
339,64,3.2,,
339,21,5.6,,
339,18,6,,
339,20,5,,
339,61,3.93,,
339,11,3.49,,
339,7,3.49,,
339,2,4,,
339,2,3,,
339,1,4,,
339,17,3.83,,
339,24,3.93,,
339,24,3.43,,
339,23,4.57,,
339,62,3.65,,
339,40,4.43,,
339,59,5.74,,
339,57,3.93,,
339,67,7,,
339,68,7,,
340,28,4.65,,
340,37,4.65,,
340,30,4.65,,
340,55,4,,
340,5,3.6,,
340,3,4.43,,
340,60,4,,
340,21,5.6,,
340,6,3.3,,
340,70,2.5,,
340,18,6,,
340,20,5,,
340,61,3.93,,
340,49,6.5,,
340,54,5.22,,
340,11,3.49,,
340,7,3.49,,
340,2,4,,
340,2,3,,
340,1,4,,
340,17,3.83,,
340,24,3.93,,
340,24,3.43,,
340,23,4.57,,
340,62,3.65,,
340,40,4.43,,
340,59,5.74,,
340,57,3.93,,
340,67,7,,
340,68,7,,
341,28,4.65,,
341,37,4.65,,
341,30,4.65,,
341,55,4,,
341,5,3.6,,
341,3,4.43,,
341,21,5.6,,
341,61,3.93,,
341,54,5.22,,
341,11,3.49,,
341,7,3.49,,
341,2,4,,
341,2,3,,
341,17,3.83,,
341,41,5,,
341,24,3.93,,
341,24,3.43,,
341,23,4.57,,
341,62,3.65,,
341,59,5.74,,
341,57,3.93,,
341,67,7,,
341,68,7,,
342,28,4.65,,
342,37,4.65,,
342,30,4.65,,
342,55,4,,
342,5,3.6,,
342,3,4.43,,
342,60,4,,
342,18,6,,
342,20,5,,
342,2,4,,
342,2,3,,
342,1,4,,
342,17,3.83,,
342,24,3.93,,
342,24,3.43,,
342,23,4.57,,
342,62,3.65,,
342,59,5.74,,
342,57,3.93,,
342,67,7,,
342,68,7,,
343,28,6.24,,
343,37,6.24,,
343,30,6.24,,
343,3,5.89,,
343,60,4,,
343,18,6,,
343,20,5,,
343,61,5.39,,
343,2,4,,
343,2,3,,
343,1,5.59,,
343,17,5.29,,
343,41,4.4,,
343,24,5.39,,
343,24,4.89,,
343,62,4.97,,
343,59,5.07,,
343,57,5.39,,
343,67,7,,
343,68,7,,
344,28,5.51,,
344,37,5.51,,
344,30,5.51,,
344,3,5.26,,
344,60,4,,
344,21,7,,
344,18,6,,
344,20,5,,
344,61,4.76,,
344,54,5.8,,
344,2,4,,
344,2,3,,
344,1,5,,
344,17,4.66,,
344,41,5.8,,
344,24,4.76,,
344,24,4.26,,
344,23,5.35,,
344,62,4.4,,
344,59,6.05,,
344,57,4.76,,
344,67,7,,
344,68,7,,
345,28,6.13,,
345,37,6.13,,
345,30,6.13,,
345,3,5.83,,
345,60,4,,
345,18,6,,
345,20,5,,
345,61,5.33,,
345,2,4,,
345,2,3,,
345,17,5.23,,
345,24,5.33,,
345,24,4.83,,
345,23,4.68,,
345,62,4.92,,
345,59,5.69,,
345,57,5.33,,
345,67,7,,
345,68,7,,
346,28,5.45,,
346,37,5.45,,
346,30,5.45,,
346,55,4,,
346,56,6,,
346,5,4.71,,
346,3,5.21,,
346,60,4,,
346,18,6,,
346,61,4.71,,
346,2,4,,
346,2,3,,
346,1,5,,
346,17,4.61,,
346,24,4.71,,
346,24,4.21,,
346,23,3.85,,
346,62,4.35,,
346,59,6.46,,
346,57,4.71,,
346,67,7,,
346,68,7,,
347,28,5.61,,
347,37,5.61,,
347,30,5.61,,
347,5,4.87,,
347,3,5.37,,
347,60,4,,
347,18,6,,
347,20,5,,
347,2,4,,
347,2,3,,
347,17,4.77,,
347,24,4.87,,
347,24,4.37,,
347,23,4.63,,
347,62,6.72,,
347,59,5.48,,
347,57,4.87,,
347,67,7,,
347,68,7,,
348,28,6.4,,
348,37,6.4,,
348,30,6.4,,
348,3,6.04,,
348,2,4,,
348,2,3,,
348,17,5.44,,
348,24,5.54,,
348,24,5.04,,
348,23,4.89,,
348,62,5.11,,
348,59,5.48,,
348,57,5.54,,
348,67,7,,
348,68,7,,
349,28,5.33,,
349,37,5.33,,
349,30,5.33,,
349,55,4,,
349,5,4.56,,
349,3,5.06,,
349,60,4,,
349,18,6,,
349,20,5,,
349,61,4.56,,
349,54,4.92,,
349,11,4.81,,
349,7,4.81,,
349,2,4,,
349,2,3,,
349,1,5,,
349,17,4.46,,
349,24,4.56,,
349,24,4.06,,
349,23,5.2,,
349,62,4.21,,
349,59,5.17,,
349,57,4.56,,
349,67,7,,
349,68,7,,
350,28,5.85,,
350,37,5.85,,
350,30,5.85,,
350,3,5.52,,
350,60,4,,
350,2,4,,
350,2,3,,
350,17,4.92,,
350,24,5.02,,
350,24,4.52,,
350,23,4.83,,
350,62,4.64,,
350,59,5.69,,
350,57,5.02,,
350,67,7,,
350,68,7,,
351,28,4.99,,
351,37,4.99,,
351,30,4.99,,
351,3,4.8,,
351,60,4,,
351,18,6,,
351,20,5,,
351,61,4.3,,
351,2,4,,
351,2,3,,
351,17,4.2,,
351,24,4.3,,
351,24,3.8,,
351,23,4.26,,
351,62,3.98,,
351,59,6.05,,
351,57,4.3,,
351,67,7,,
351,68,7,,
352,28,5.56,,
352,37,5.56,,
352,30,5.56,,
352,55,4,,
352,5,4.76,,
352,3,5.26,,
352,60,4,,
352,21,7,,
352,18,6,,
352,20,5,,
352,61,4.76,,
352,54,5.75,,
352,11,4.32,,
352,7,4.32,,
352,2,4,,
352,2,3,,
352,1,5,,
352,17,4.66,,
352,24,4.76,,
352,24,4.26,,
352,23,4.11,,
352,62,4.4,,
352,59,6,,
352,57,4.76,,
352,67,7,,
352,68,7,,
353,28,5.56,,
353,37,5.56,,
353,30,5.56,,
353,55,4,,
353,3,5.26,,
353,60,4,,
353,18,6,,
353,20,5,,
353,2,4,,
353,2,3,,
353,1,5,,
353,17,4.66,,
353,24,4.76,,
353,24,4.26,,
353,23,4.11,,
353,62,4.4,,
353,59,6,,
353,57,4.76,,
353,67,7,,
353,68,7,,
354,28,5.9,,
354,37,5.9,,
354,30,5.9,,
354,3,5.57,,
354,2,4,,
354,2,3,,
354,17,4.97,,
354,24,5.07,,
354,24,4.57,,
354,23,4.42,,
354,62,4.69,,
354,59,5.95,,
354,57,5.07,,
354,67,7,,
354,68,7,,
355,28,5.67,,
355,37,5.67,,
355,30,5.67,,
355,3,5.42,,
355,60,4,,
355,18,6,,
355,2,4,,
355,2,3,,
355,17,4.82,,
355,24,4.92,,
355,24,4.42,,
355,23,4.06,,
355,62,4.54,,
355,59,6.36,,
355,57,4.92,,
355,67,7,,
355,68,7,,
380,28,7.93,,
380,37,7.93,,
380,30,7.93,,
380,3,7.49,,
380,64,3.3,,
380,64,3.2,,
380,18,6,,
380,2,5.5,,
380,2,4,,
380,17,6.89,,
380,24,6.99,,
380,24,6.49,,
380,23,4.11,,
380,62,6.43,,
380,59,6.31,,
380,57,6.99,,
380,67,7,,
380,68,7,,
381,28,8.39,,
381,37,8.39,,
381,30,8.39,,
381,56,6,,
381,3,7.85,,
381,18,6,,
381,20,5,,
381,2,5.5,,
381,2,4,,
381,17,7.25,,
381,24,7.35,,
381,24,6.85,,
381,23,3.69,,
381,62,6.76,,
381,59,6.41,,
381,57,7.35,,
381,67,7,,
381,68,7,,
382,28,8.67,,
382,37,8.67,,
382,30,8.67,,
382,3,7.85,,
382,2,5.5,,
382,2,4,,
382,17,7.25,,
382,24,7.35,,
382,24,6.85,,
382,23,3.38,,
382,62,6.76,,
382,59,7.19,,
382,57,7.35,,
382,67,7,,
382,68,7,,
383,28,8.17,,
383,37,8.17,,
383,30,8.17,,
383,56,6,,
383,3,7.18,,
383,60,4,,
383,18,6,,
383,20,7,,
383,8,4.28,,
383,2,5.5,,
383,2,4,,
383,17,6.58,,
383,24,6.68,,
383,24,6.18,,
383,23,3,,
383,62,6.15,,
383,59,7.34,,
383,57,6.68,,
383,67,7,,
383,68,7,,
384,28,8.45,,
384,37,8.45,,
384,30,8.45,,
384,56,6,,
384,3,7.44,,
384,60,4,,
384,18,6,,
384,20,5,,
384,61,6.94,,
384,2,5.5,,
384,2,4,,
384,17,6.84,,
384,24,6.94,,
384,24,6.44,,
384,23,3,,
384,62,6.39,,
384,59,6.77,,
384,57,6.94,,
384,67,7,,
384,68,7,,
385,28,8.72,,
385,37,8.72,,
385,30,8.72,,
385,56,6,,
385,3,8.11,,
385,18,6,,
385,2,5.5,,
385,2,4,,
385,17,7.51,,
385,24,7.61,,
385,24,7.11,,
385,23,3.64,,
385,62,7,,
385,59,6.31,,
385,57,7.61,,
385,67,7,,
385,68,7,,
386,28,8.56,,
386,37,8.56,,
386,30,8.56,,
386,56,6,,
386,3,7.96,,
386,18,6,,
386,20,5,,
386,61,7.46,,
386,8,4.73,,
386,2,5.5,,
386,2,4,,
386,17,7.36,,
386,24,7.46,,
386,24,6.96,,
386,23,3.49,,
386,62,6.86,,
386,59,6.15,,
386,57,7.46,,
386,67,7,,
386,68,7,,
387,28,8.56,,
387,37,8.56,,
387,30,8.56,,
387,55,6,,
387,56,6,,
387,3,7.96,,
387,60,4,,
387,21,11.56,,
387,18,6,,
387,20,5,,
387,61,7.46,,
387,11,5.23,,
387,7,5.23,,
387,8,4.73,,
387,2,5.5,,
387,2,4,,
387,1,7.66,,
387,17,7.36,,
387,24,7.46,,
387,24,6.96,,
387,23,3.49,,
387,62,6.86,,
387,40,8.17,,
387,59,6.15,,
387,57,7.46,,
387,67,7,,
387,68,7,,
388,28,8.56,,
388,37,8.56,,
388,30,8.56,,
388,56,6,,
388,3,7.96,,
388,64,3.3,,
388,64,3.2,,
388,18,6,,
388,20,5,,
388,8,4.73,,
388,2,5.5,,
388,2,4,,
388,17,7.36,,
388,24,7.46,,
388,24,6.96,,
388,23,3.49,,
388,62,6.86,,
388,59,6.15,,
388,57,7.46,,
388,67,7,,
388,68,7,,
389,28,8.56,,
389,37,8.56,,
389,30,8.56,,
389,56,6,,
389,3,7.96,,
389,8,4.73,,
389,2,5.5,,
389,2,4,,
389,17,7.36,,
389,24,7.46,,
389,24,6.96,,
389,23,3.49,,
389,62,6.86,,
389,59,6.15,,
389,57,7.46,,
389,67,7,,
389,68,7,,
390,28,8.96,,
390,37,8.96,,
390,30,8.96,,
390,3,8.32,,
390,18,6,,
390,20,5,,
390,2,5.5,,
390,2,4,,
390,17,7.72,,
390,24,7.82,,
390,24,7.32,,
390,23,3.85,,
390,62,7.19,,
390,59,6.15,,
390,57,7.82,,
390,67,7,,
390,68,7,,
391,28,7.76,,
391,37,7.76,,
391,30,7.76,,
391,3,7.34,,
391,18,6,,
391,2,5.5,,
391,2,4,,
391,17,6.74,,
391,24,6.84,,
391,24,6.34,,
391,23,4.06,,
391,62,6.29,,
391,59,6.15,,
391,57,6.84,,
391,67,7,,
391,68,7,,
392,28,8.45,,
392,37,8.45,,
392,30,8.45,,
392,3,8.01,,
392,18,6,,
392,20,5,,
392,61,7.51,,
392,2,5.5,,
392,2,4,,
392,17,7.41,,
392,24,7.51,,
392,24,7.01,,
392,23,3.54,,
392,62,6.91,,
392,59,7.34,,
392,57,7.51,,
392,67,7,,
392,68,7,,
598,28,4.99,,
598,37,4.99,,
598,30,4.99,,
598,55,4,,
598,56,6,,
598,3,4.28,,
598,60,4,,
598,18,6,,
598,20,7.5,,
598,61,3.78,,
598,2,4,,
598,2,3,,
598,1,4,,
598,17,3.68,,
598,24,3.78,,
598,24,3.28,,
598,23,3,,
598,62,3.5,,
598,59,9.83,,
598,57,3.78,,
598,67,7,,
598,68,7,,
599,28,5.51,,
599,37,5.51,,
599,30,5.51,,
599,3,4.69,,
599,60,4,,
599,18,6,,
599,20,7.5,,
599,61,4.19,,
599,2,4,,
599,2,3,,
599,1,4.5,,
599,17,4.09,,
599,24,4.19,,
599,24,3.69,,
599,23,3,,
599,62,3.88,,
599,59,9.42,,
599,57,4.19,,
599,67,7,,
599,68,7,,
600,28,6.24,,
600,37,6.24,,
600,30,6.24,,
600,55,4,,
600,56,6,,
600,3,5.42,,
600,60,4,,
600,18,6,,
600,20,7.5,,
600,2,4,,
600,2,3,,
600,1,5.13,,
600,17,4.82,,
600,24,4.92,,
600,24,4.42,,
600,23,3,,
600,62,4.54,,
600,59,9.26,,
600,57,4.92,,
600,67,7,,
600,68,7,,
601,28,6.46,,
601,37,6.46,,
601,30,6.46,,
601,55,4,,
601,56,6,,
601,3,5.63,,
601,18,6,,
601,20,7.5,,
601,61,5.13,,
601,2,4,,
601,2,3,,
601,17,5.03,,
601,24,5.13,,
